<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.03	19:10:00	1.35919	1.35964	1.35906	1.35949	911	0	0
2022.02.03	19:15:00	1.35949	1.35959	1.35906	1.35926	673	0	0
2022.02.03	19:20:00	1.35926	1.35989	1.35916	1.35984	594	0	0
2022.02.03	19:25:00	1.35984	1.36013	1.35971	1.35988	357	0	0
2022.02.03	19:30:00	1.35989	1.36023	1.35969	1.35990	393	0	0
2022.02.03	19:35:00	1.35990	1.36034	1.35984	1.36034	422	0	0
2022.02.03	19:40:00	1.36033	1.36061	1.36025	1.36030	230	0	2
2022.02.03	19:45:00	1.36024	1.36033	1.35998	1.36023	302	0	1
2022.02.03	19:50:00	1.36025	1.36053	1.36002	1.36053	359	0	1
2022.02.03	19:55:00	1.36052	1.36093	1.36040	1.36079	586	0	0
2022.02.03	20:00:00	1.36079	1.36089	1.36038	1.36038	678	0	2
2022.02.03	20:05:00	1.36039	1.36072	1.36032	1.36032	348	0	0
2022.02.03	20:10:00	1.36031	1.36044	1.36009	1.36044	263	0	0
2022.02.03	20:15:00	1.36044	1.36054	1.36029	1.36043	285	0	0
2022.02.03	20:20:00	1.36043	1.36045	1.36017	1.36031	367	0	0
2022.02.03	20:25:00	1.36032	1.36043	1.35995	1.36008	454	0	0
2022.02.03	20:30:00	1.36009	1.36064	1.36007	1.36060	522	0	2
2022.02.03	20:35:00	1.36060	1.36070	1.36038	1.36070	436	0	0
2022.02.03	20:40:00	1.36069	1.36072	1.36040	1.36041	187	0	1
2022.02.03	20:45:00	1.36041	1.36056	1.36025	1.36031	245	0	0
2022.02.03	20:50:00	1.36030	1.36054	1.36029	1.36046	231	0	0
2022.02.03	20:55:00	1.36044	1.36069	1.36035	1.36054	220	0	0
2022.02.03	21:00:00	1.36053	1.36065	1.36031	1.36064	219	0	0
2022.02.03	21:05:00	1.36064	1.36083	1.36063	1.36065	387	0	0
2022.02.03	21:10:00	1.36068	1.36077	1.36048	1.36048	292	0	0
2022.02.03	21:15:00	1.36048	1.36061	1.36038	1.36060	167	0	2
2022.02.03	21:20:00	1.36061	1.36063	1.36028	1.36039	231	0	2
2022.02.03	21:25:00	1.36039	1.36045	1.35997	1.36002	276	0	2
2022.02.03	21:30:00	1.36001	1.36006	1.35970	1.36002	368	0	0
2022.02.03	21:35:00	1.36002	1.36003	1.35959	1.35969	360	0	0
2022.02.03	21:40:00	1.35967	1.35969	1.35914	1.35914	346	0	0
2022.02.03	21:45:00	1.35914	1.35922	1.35892	1.35898	478	0	0
2022.02.03	21:50:00	1.35898	1.35901	1.35864	1.35882	261	0	0
2022.02.03	21:55:00	1.35881	1.35888	1.35853	1.35887	361	0	0
2022.02.03	22:00:00	1.35886	1.35918	1.35881	1.35902	238	0	0
2022.02.03	22:05:00	1.35901	1.35954	1.35901	1.35940	344	0	0
2022.02.03	22:10:00	1.35940	1.35943	1.35912	1.35929	498	0	0
2022.02.03	22:15:00	1.35929	1.35962	1.35928	1.35949	585	0	1
2022.02.03	22:20:00	1.35950	1.35965	1.35944	1.35947	363	0	2
2022.02.03	22:25:00	1.35947	1.35964	1.35943	1.35962	117	0	0
2022.02.03	22:30:00	1.35961	1.35962	1.35887	1.35889	141	0	0
2022.02.03	22:35:00	1.35889	1.35929	1.35889	1.35929	130	0	0
2022.02.03	22:40:00	1.35926	1.35952	1.35918	1.35950	106	0	0
2022.02.03	22:45:00	1.35950	1.35950	1.35887	1.35909	218	0	0
2022.02.03	22:50:00	1.35908	1.35908	1.35851	1.35857	221	0	1
2022.02.03	22:55:00	1.35859	1.35925	1.35859	1.35922	440	0	0
2022.02.03	23:00:00	1.35922	1.35947	1.35906	1.35943	166	0	2
2022.02.03	23:05:00	1.35957	1.35969	1.35948	1.35956	384	0	4
2022.02.03	23:10:00	1.35956	1.35981	1.35947	1.35980	408	0	4
2022.02.03	23:15:00	1.35980	1.36009	1.35978	1.36000	173	0	6
2022.02.03	23:20:00	1.35998	1.36000	1.35978	1.35995	92	0	4
2022.02.03	23:25:00	1.35995	1.36009	1.35984	1.35995	107	0	4
2022.02.03	23:30:00	1.35994	1.36013	1.35968	1.35996	78	0	8
2022.02.03	23:35:00	1.35997	1.36016	1.35997	1.36004	61	0	8
2022.02.03	23:40:00	1.36004	1.36011	1.36002	1.36009	32	0	9
2022.02.03	23:45:00	1.36008	1.36013	1.35993	1.36000	71	0	9
2022.02.03	23:50:00	1.36000	1.36001	1.35989	1.35997	39	0	9
2022.02.03	23:55:00	1.35997	1.35999	1.35963	1.35963	70	0	10
2022.02.04	00:00:00	1.35943	1.35967	1.35924	1.35965	24	0	83
2022.02.04	00:05:00	1.35953	1.35978	1.35941	1.35943	20	0	28
2022.02.04	00:10:00	1.35956	1.36009	1.35924	1.35957	34	0	76
2022.02.04	00:15:00	1.35938	1.35958	1.35880	1.35880	26	0	58
2022.02.04	00:20:00	1.35867	1.35924	1.35867	1.35908	40	0	96
2022.02.04	00:25:00	1.35903	1.35909	1.35862	1.35894	59	0	90
2022.02.04	00:30:00	1.35900	1.35949	1.35900	1.35940	55	0	67
2022.02.04	00:35:00	1.35936	1.35936	1.35927	1.35931	21	0	64
2022.02.04	00:40:00	1.35950	1.35950	1.35917	1.35931	28	0	46
2022.02.04	00:45:00	1.35928	1.35941	1.35917	1.35925	19	0	57
2022.02.04	00:50:00	1.35937	1.35987	1.35937	1.35986	29	0	47
2022.02.04	00:55:00	1.35989	1.36038	1.35966	1.35980	79	0	42
2022.02.04	01:00:00	1.35979	1.36003	1.35972	1.35984	251	0	10
2022.02.04	01:05:00	1.35984	1.35988	1.35979	1.35988	43	0	10
2022.02.04	01:10:00	1.35990	1.36007	1.35988	1.36007	35	0	9
2022.02.04	01:15:00	1.36007	1.36025	1.36002	1.36021	59	0	7
2022.02.04	01:20:00	1.36021	1.36021	1.36010	1.36010	41	0	7
2022.02.04	01:25:00	1.36004	1.36019	1.36003	1.36009	48	0	7
2022.02.04	01:30:00	1.36004	1.36005	1.35985	1.35987	51	0	9
2022.02.04	01:35:00	1.35987	1.35993	1.35982	1.35987	53	0	10
2022.02.04	01:40:00	1.35986	1.35988	1.35975	1.35975	30	0	10
2022.02.04	01:45:00	1.35977	1.35998	1.35970	1.35987	55	0	10
2022.02.04	01:50:00	1.35983	1.35990	1.35976	1.35987	39	0	10
2022.02.04	01:55:00	1.35987	1.35989	1.35975	1.35976	152	0	10
2022.02.04	02:00:00	1.35976	1.35981	1.35940	1.35979	310	0	3
2022.02.04	02:05:00	1.35979	1.36002	1.35976	1.36001	264	0	3
2022.02.04	02:10:00	1.36001	1.36003	1.35987	1.35989	86	0	3
2022.02.04	02:15:00	1.35989	1.36003	1.35988	1.35998	117	0	0
2022.02.04	02:20:00	1.35998	1.36019	1.35997	1.36009	134	0	0
2022.02.04	02:25:00	1.36009	1.36043	1.36009	1.36042	108	0	0
2022.02.04	02:30:00	1.36042	1.36053	1.36029	1.36043	141	0	1
2022.02.04	02:35:00	1.36043	1.36045	1.36029	1.36038	97	0	1
2022.02.04	02:40:00	1.36038	1.36087	1.36036	1.36078	148	0	2
2022.02.04	02:45:00	1.36078	1.36081	1.36061	1.36064	151	0	3
2022.02.04	02:50:00	1.36064	1.36070	1.36048	1.36053	370	0	3
2022.02.04	02:55:00	1.36053	1.36080	1.36050	1.36077	207	0	2
2022.02.04	03:00:00	1.36078	1.36106	1.36058	1.36102	348	0	2
2022.02.04	03:05:00	1.36101	1.36119	1.36091	1.36111	188	0	3
2022.02.04	03:10:00	1.36112	1.36120	1.36091	1.36094	159	0	2
2022.02.04	03:15:00	1.36094	1.36112	1.36087	1.36100	151	0	0
2022.02.04	03:20:00	1.36100	1.36100	1.36056	1.36068	144	0	3
2022.02.04	03:25:00	1.36068	1.36088	1.36056	1.36080	78	0	3
2022.02.04	03:30:00	1.36080	1.36120	1.36078	1.36098	143	0	3
2022.02.04	03:35:00	1.36099	1.36099	1.36038	1.36041	162	0	0
2022.02.04	03:40:00	1.36041	1.36049	1.36025	1.36032	231	0	3
2022.02.04	03:45:00	1.36032	1.36033	1.36008	1.36022	221	0	3
2022.02.04	03:50:00	1.36022	1.36065	1.36020	1.36043	390	0	0
2022.02.04	03:55:00	1.36043	1.36043	1.36018	1.36037	166	0	0
2022.02.04	04:00:00	1.36037	1.36048	1.36028	1.36037	131	0	0
